DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB
12/9/2025 02:00,02,3,0,0,0,0,0,0,0,3,1,1,1,1,0,5,0,0,0,0,0,0,0,5,8,1,1,1,1,0,1,1,1,1,0
12/9/2025 03:00,03,11,0,0,0,0,0,0,1,12,1,1,1,1,0.0833,12,0,0,0,0,0,0,1,13,25,1,1,1,1,0.0769,1,1,1,1,0.08
12/9/2025 04:00,04,2,0,0,0,0,0,0,0,2,1,1,1,1,0,4,1,0,0,0,0,0,0,5,7,0.8,1,1,1,0,0.8571,1,1,1,0
12/9/2025 05:00,05,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,12,0,0,0,0,0,0,0,12,17,1,1,1,1,0,1,1,1,1,0.0588
12/9/2025 06:00,06,7,0,0,0,0,0,0,1,8,1,1,1,1,0.125,19,0,0,0,1,0,0,0,20,28,0.95,0.95,0.95,0.95,0,0.963,0.963,0.963,0.963,0.0357
12/9/2025 07:00,07,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,17,7,0,0,0,0,0,0,24,28,0.7083,1,1,1,0,0.7407,1,1,1,0.0357
12/9/2025 08:00,08,6,0,0,0,0,0,0,0,6,1,1,1,1,0,23,2,1,0,0,0,0,0,26,32,0.8846,0.9615,1,1,0,0.9063,0.9688,1,1,0
12/9/2025 09:00,09,6,1,0,0,0,0,0,0,7,0.8571,1,1,1,0,30,1,2,0,0,1,0,0,34,41,0.8824,0.9118,0.9706,0.9706,0,0.878,0.9268,0.9756,0.9756,0
12/9/2025 10:00,10,1,1,0,0,0,0,0,0,2,0.5,1,1,1,0,23,2,1,0,0,0,0,0,26,28,0.8846,0.9615,1,1,0,0.8571,0.9643,1,1,0
12/9/2025 11:00,11,7,2,0,0,0,0,0,0,9,0.7778,1,1,1,0,30,4,0,1,0,0,0,1,36,45,0.8571,0.9714,0.9714,1,0.0278,0.8409,0.9773,0.9773,1,0.0222
12/9/2025 12:00,12,5,2,0,0,0,0,0,2,9,0.7143,1,1,1,0.2222,27,3,1,0,0,0,0,0,31,40,0.871,0.9677,1,1,0,0.8421,0.9737,1,1,0.05
12/9/2025 13:00,13,7,0,0,0,0,0,0,1,8,1,1,1,1,0.125,24,5,0,0,0,0,0,0,29,37,0.8276,1,1,1,0,0.8611,1,1,1,0.027
